angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(569, 221, 119, 119)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(569, 221, 119, 119)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 221, 119, 119)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(569, 222, 116, 116)",0.0,0.01,0.0,0.9,0.07,0.0
0.01,"(569, 220, 121, 121)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(569, 220, 120, 120)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(569, 220, 120, 120)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(568, 221, 117, 117)",0.0,0.01,0.0,0.91,0.06,0.0
0.01,"(568, 221, 117, 117)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(568, 221, 117, 117)",0.0,0.01,0.0,0.92,0.06,0.0
