angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(598, 221, 123, 123)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(598, 222, 122, 122)",0.0,0.01,0.01,0.89,0.09,0.0
0.01,"(600, 223, 120, 120)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(600, 223, 120, 120)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(597, 221, 124, 124)",0.0,0.01,0.0,0.92,0.06,0.0
0.01,"(596, 220, 125, 125)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(597, 221, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(597, 221, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(597, 221, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(597, 221, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(597, 220, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(597, 219, 125, 125)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(597, 220, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(596, 219, 126, 126)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(597, 220, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(597, 220, 125, 125)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(599, 222, 120, 120)",0.0,0.03,0.0,0.8,0.16,0.0
0.01,"(601, 222, 120, 120)",0.0,0.02,0.0,0.79,0.18,0.0
0.01,"(600, 222, 120, 120)",0.0,0.02,0.0,0.77,0.2,0.0
0.01,"(601, 222, 119, 119)",0.0,0.03,0.01,0.65,0.31,0.0
0.01,"(599, 221, 122, 122)",0.0,0.02,0.0,0.76,0.21,0.0
0.01,"(599, 220, 122, 122)",0.0,0.02,0.0,0.74,0.22,0.0
0.01,"(598, 219, 124, 124)",0.0,0.01,0.0,0.8,0.17,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.0,0.86,0.12,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.01,0.83,0.14,0.0
