angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.07,"(593, 200, 128, 128)",0,0.01,0,0.54,0.37,0
0.06,"(594, 200, 128, 128)",0,0.01,0,0.54,0.39,0
0.07,"(593, 200, 128, 128)",0,0.02,0,0.55,0.36,0
0.06,"(593, 200, 128, 128)",0,0.01,0,0.61,0.31,0
0.05,"(594, 200, 127, 127)",0,0.02,0,0.67,0.26,0
0.04,"(593, 199, 129, 129)",0,0.01,0,0.72,0.23,0
0.04,"(595, 200, 127, 127)",0,0.01,0,0.74,0.21,0
0.04,"(594, 199, 127, 127)",0,0.01,0,0.68,0.27,0
0.04,"(594, 199, 127, 127)",0,0.01,0,0.64,0.31,0
0.03,"(594, 198, 127, 127)",0,0.01,0,0.69,0.26,0
0.04,"(593, 198, 128, 128)",0,0.01,0,0.68,0.26,0
0.04,"(593, 198, 127, 127)",0,0.01,0,0.67,0.27,0
0.03,"(594, 198, 127, 127)",0,0.01,0,0.67,0.28,0
0.03,"(593, 197, 128, 128)",0,0.01,0,0.69,0.27,0
0.02,"(591, 196, 130, 130)",0,0.01,0,0.7,0.28,0
0.02,"(593, 197, 127, 127)",0,0.01,0,0.71,0.26,0
0.02,"(592, 196, 128, 128)",0,0.01,0,0.68,0.29,0
0.01,"(591, 196, 129, 129)",0,0.01,0,0.78,0.2,0
0.01,"(590, 196, 129, 129)",0,0,0,0.78,0.2,0
0.01,"(590, 196, 129, 129)",0,0,0,0.75,0.24,0
0.01,"(589, 195, 131, 131)",0,0.01,0,0.77,0.22,0
0.01,"(590, 195, 130, 130)",0,0,0,0.74,0.25,0
0.02,"(589, 197, 125, 125)",0,0.02,0,0.55,0.42,0
0.02,"(590, 197, 125, 125)",0,0.02,0,0.48,0.48,0
0.01,"(590, 196, 128, 128)",0,0.01,0,0.72,0.26,0
0.01,"(591, 196, 127, 127)",0,0.01,0,0.77,0.22,0
0.01,"(591, 196, 127, 127)",0,0.01,0,0.76,0.22,0
0.01,"(590, 196, 128, 128)",0,0.01,0,0.75,0.24,0
0.01,"(592, 197, 125, 125)",0,0.01,0,0.69,0.29,0
0.01,"(591, 196, 126, 126)",0,0.01,0,0.7,0.28,0
0.01,"(589, 195, 129, 129)",0,0.01,0,0.76,0.22,0
0.01,"(590, 195, 129, 129)",0,0,0,0.79,0.2,0
0.02,"(588, 194, 129, 129)",0,0.01,0,0.68,0.3,0
0.01,"(590, 196, 129, 129)",0,0,0,0.74,0.25,0
0.01,"(591, 196, 127, 127)",0,0.01,0,0.71,0.27,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.7,0.28,0
0.01,"(591, 196, 127, 127)",0,0.01,0,0.7,0.28,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.71,0.28,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.69,0.29,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.7,0.28,0
0.01,"(590, 195, 129, 129)",0,0.01,0,0.72,0.26,0
0.01,"(591, 195, 129, 129)",0,0.01,0,0.72,0.26,0
0.01,"(591, 195, 129, 129)",0,0.01,0,0.72,0.26,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.69,0.29,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.71,0.27,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.72,0.26,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.74,0.25,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.73,0.25,0
0.01,"(590, 195, 130, 130)",0,0,0,0.73,0.26,0
0.01,"(591, 196, 128, 128)",0,0.01,0,0.66,0.32,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.63,0.35,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.64,0.34,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.65,0.33,0
0.01,"(589, 196, 130, 130)",0,0.01,0,0.64,0.35,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.67,0.31,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.66,0.32,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.67,0.31,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.65,0.33,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.66,0.33,0
0.01,"(589, 196, 130, 130)",0,0.01,0,0.7,0.28,0
0.01,"(588, 196, 131, 131)",0,0.01,0,0.66,0.33,0
0.01,"(589, 196, 130, 130)",0,0.01,0,0.65,0.34,0
0.01,"(589, 196, 130, 130)",0,0,0,0.65,0.33,0
0.01,"(589, 195, 131, 131)",0,0,0,0.68,0.31,0
0.01,"(590, 196, 129, 129)",0,0,0,0.62,0.37,0
0.01,"(589, 196, 129, 129)",0,0,0,0.67,0.31,0
0.01,"(590, 196, 129, 129)",0,0.01,0,0.61,0.37,0
0.01,"(591, 196, 128, 128)",0,0,0,0.7,0.28,0
0.01,"(591, 197, 127, 127)",0,0.01,0,0.65,0.34,0
0.01,"(591, 196, 128, 128)",0,0,0,0.72,0.26,0
0.01,"(591, 197, 127, 127)",0,0.01,0,0.63,0.36,0
0.01,"(591, 196, 128, 128)",0,0,0,0.69,0.29,0
0.01,"(591, 197, 127, 127)",0,0.01,0,0.61,0.37,0
0.01,"(591, 197, 127, 127)",0,0.01,0,0.61,0.37,0
0.01,"(589, 196, 130, 130)",0,0.01,0,0.69,0.29,0
0.01,"(590, 196, 128, 128)",0,0.01,0,0.65,0.33,0
0.01,"(591, 197, 127, 127)",0,0.01,0,0.62,0.36,0
0.01,"(591, 197, 126, 126)",0,0.01,0,0.61,0.37,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.59,0.39,0
